,Time Interval,Average Packet Size,Standard Deviation Packet Size,Median Packet Size,Average Packet Intervals,Standard Deviation Packet Intervals,Median Packet Intervals,Inbound Packets,Outbound Packets,Total Packets,Cluster,Persona
987,"(493.5, 494.0)",1119.1688311688313,237.3916486297439,1175.5,0.003250019480519481,0.004265313108629975,0.0006684999999999999,99,55,154,1,1
988,"(494.0, 494.5)",1030.6330935251801,336.7395489460938,1141.0,0.003452172661870501,0.004451821545325141,0.000784,76,63,139,1,1
989,"(494.5, 495.0)",1089.8881118881118,277.5896785660625,1167.0,0.003463902097902096,0.004574125021100487,0.0006349999999999999,86,57,143,1,1
990,"(495.0, 495.5)",1101.1151079136694,209.43274245130985,1151.0,0.003516294964028777,0.004531053099995018,0.000817,84,55,139,1,1
991,"(495.5, 496.0)",1110.022222222222,219.68252081184968,1161.0,0.003603392592592594,0.004564686193618721,0.00074,83,52,135,1,1
992,"(496.0, 496.5)",1089.1224489795916,203.732858506373,1144.0,0.005058877551020407,0.006296781261318588,0.0010545,47,51,98,1,1
993,"(496.5, 497.0)",1111.9617834394903,190.52938683594448,1142.0,0.002896745222929937,0.004391306506281296,0.000758,105,52,157,1,1
994,"(497.0, 497.5)",1087.6402877697842,260.0844903742818,1155.0,0.0036535395683453212,0.004748601083501812,0.000705,82,57,139,1,1
995,"(497.5, 498.0)",1040.2301587301588,290.06181858902875,1150.0,0.003575000000000001,0.004527096690816312,0.001007,68,58,126,1,1
996,"(498.0, 498.5)",1018.2,316.97166452399347,1109.0,0.003474855172413793,0.005120431413545519,0.000529,84,61,145,1,1
997,"(498.5, 499.0)",1005.560975609756,320.82718769807155,1119.0,0.004001861788617885,0.0058428554667500745,0.001017,80,43,123,1,1
998,"(499.0, 499.5)",1064.8983050847457,275.39548531237045,1141.0,0.0042476016949152505,0.005007478933290436,0.001131,72,46,118,1,1
999,"(499.5, 500.0)",1119.7027027027027,279.52711999162227,1197.0,0.004388252252252251,0.005425631749505754,0.001038,74,37,111,0,1
1000,"(500.0, 500.5)",1147.6306306306305,213.26577221553768,1178.0,0.004388666666666666,0.005920934547447007,0.000719,73,38,111,1,1
1001,"(500.5, 501.0)",1138.482456140351,235.8087282664859,1203.0,0.004245929824561404,0.0048137120144295786,0.0019825,79,35,114,1,1
1002,"(501.0, 501.5)",1126.7962962962965,190.6148810648073,1137.5,0.004559453703703703,0.00613446802358738,0.000915,69,39,108,1,1
1003,"(501.5, 502.0)",1099.0877192982457,325.5949098720301,1206.0,0.00427540350877193,0.005332823850936793,0.0010135,75,39,114,0,1
1004,"(502.0, 502.5)",1121.485436893204,258.4028570866479,1166.0,0.0046750679611650475,0.005431038804440271,0.001491,68,35,103,0,1
1005,"(502.5, 503.0)",1163.017094017094,193.03385369098552,1217.0,0.004252034188034188,0.005056729297527827,0.001527,77,40,117,1,1
1006,"(503.0, 503.5)",1098.0105263157895,232.2623926445133,1132.0,0.004902842105263158,0.00579803143466446,0.001836,63,32,95,0,1
1007,"(503.5, 504.0)",1090.7444444444445,238.96690387701042,1162.0,0.005286500000000002,0.005784181855366847,0.0019665,56,34,90,0,1
1008,"(504.0, 504.5)",1032.2235294117647,293.85307214865816,1172.0,0.005778870588235296,0.00670759631879486,0.001341,55,30,85,0,1
1009,"(504.5, 505.0)",966.3958333333335,302.2446370310565,1060.0,0.005373781250000003,0.008189932715105817,0.000975,57,39,96,0,1
1010,"(505.0, 505.5)",970.1203703703703,283.9243915938144,1086.0,0.0045825648148148145,0.006759050123046378,0.000575,66,42,108,0,1
1011,"(505.5, 506.0)",953.3181818181821,297.8220616413996,1007.0,0.0044367272727272745,0.005052443559797324,0.0020525,61,49,110,1,1
1012,"(506.0, 506.5)",1005.4907407407408,206.31735356182378,1031.0,0.004619111111111109,0.005781281097449411,0.001289,68,40,108,1,1
1013,"(506.5, 507.0)",993.2169811320756,181.62404942061642,1016.0,0.004407792452830191,0.005186327743333988,0.00146,61,45,106,1,1
1014,"(507.0, 507.5)",1001.25,182.9022487797667,999.0,0.004348336206896549,0.0050128953344158395,0.0011385,53,63,116,1,1
1015,"(507.5, 508.0)",993.9203539823008,153.4895378934041,997.0,0.004233194690265485,0.005304333607092291,0.000629,48,65,113,1,1
1016,"(508.0, 508.5)",976.9236641221374,197.2622860879006,1015.0,0.0037868854961832063,0.004674306383166503,0.000892,65,66,131,1,1
1017,"(508.5, 509.0)",959.2936507936508,173.13084381289508,969.0,0.003885031746031743,0.005142817786290325,0.0005985000000000001,58,68,126,1,1
1018,"(509.0, 509.5)",927.5365853658536,283.1226720364012,1049.0,0.003898959349593497,0.005047578978828795,0.000755,50,73,123,1,1
1019,"(509.5, 510.0)",965.3675213675214,192.37394432013443,1004.0,0.004222923076923075,0.0053486061867166436,0.00092,57,60,117,1,1
1020,"(510.0, 510.5)",961.080808080808,257.0323840776614,1006.0,0.004697666666666666,0.005441174816871361,0.001131,54,45,99,1,1
1021,"(510.5, 511.0)",949.1176470588236,187.66492649398555,992.5,0.004733470588235293,0.0056472078331692,0.0014225,58,44,102,1,1
1022,"(511.0, 511.5)",947.375,234.31982964108101,973.0,0.003736425,0.0048729914796472075,0.001239,81,39,120,1,1
1023,"(511.5, 512.0)",881.3875968992247,188.79032309671283,903.0,0.003942201550387598,0.005643600318308346,0.0008089999999999999,85,44,129,1,1
1024,"(512.0, 512.5)",921.8018867924527,287.39551044680144,921.0,0.004478716981132075,0.005381690880957869,0.000971,65,41,106,1,1
1025,"(512.5, 513.0)",848.4360902255638,273.9489101170049,905.0,0.003708451127819547,0.0045660472386793135,0.001064,81,52,133,1,1
1026,"(513.0, 513.5)",863.6484375,312.07972910840266,941.5,0.003663140625,0.004225396073750826,0.0010285000000000001,81,47,128,1,1
1027,"(513.5, 514.0)",878.1121495327103,273.02651495754805,939.0,0.004603084112149535,0.005469172753357307,0.001522,68,39,107,1,1
1028,"(514.0, 514.5)",937.2416666666667,179.88936823481694,949.5,0.004069383333333332,0.005532044789162478,0.000713,81,39,120,1,1
1029,"(514.5, 515.0)",945.5565217391304,147.63843882734102,931.0,0.0043099913043478265,0.005193966603557544,0.001033,70,45,115,1,1
1030,"(515.0, 515.5)",872.516393442623,198.4761464780329,898.0,0.003991983606557376,0.00488599665088468,0.000992,77,45,122,1,1
1031,"(515.5, 516.0)",848.6796875,189.9465293012809,888.0,0.003731484374999999,0.005220115793485021,0.0009615,80,48,128,1,1
1032,"(516.0, 516.5)",846.9291338582678,214.63757496982305,917.0,0.0038215039370078727,0.0062515370692461675,0.000675,85,42,127,1,1
1033,"(516.5, 517.0)",785.8220338983051,269.2917469593959,892.0,0.004056567796610171,0.0054479541890320345,0.0008615000000000001,71,47,118,1,1
1034,"(517.0, 517.5)",875.6229508196723,201.5824720123892,914.0,0.003951155737704918,0.004756420063295558,0.0007425,72,50,122,1,1
1035,"(517.5, 518.0)",867.5210084033612,209.1980591323381,918.0,0.0041227563025210065,0.004970015070001343,0.001181,67,52,119,1,1
1036,"(518.0, 518.5)",851.1138211382114,232.0013850740181,918.0,0.003949780487804878,0.0050358109828207535,0.0008820000000000002,74,49,123,1,1
1037,"(518.5, 519.0)",852.9112903225806,221.9933717642592,920.5,0.00398390322580645,0.00582636746420589,0.0006885000000000001,70,54,124,1,1
1038,"(519.0, 519.5)",882.2622950819673,196.5940064192658,928.5,0.003967426229508198,0.00494795851368932,0.0006389999999999999,70,52,122,1,1
1039,"(519.5, 520.0)",888.8672566371681,184.77474241940308,934.0,0.00447614159292035,0.005302649420113457,0.0010550000000000002,60,53,113,1,1
1040,"(520.0, 520.5)",841.472,238.81544284642789,942.0,0.003831232,0.005416611437968897,0.000628,65,60,125,1,1
1041,"(520.5, 521.0)",880.5895522388058,300.0871104779177,931.0,0.003756723880597014,0.005334255104950321,0.000668,76,58,134,1,1
1042,"(521.0, 521.5)",977.1940298507463,275.11625642727,1096.0,0.003698589552238804,0.0045554359698473145,0.0012029999999999999,75,59,134,1,1
1043,"(521.5, 522.0)",991.4166666666665,288.994332279434,1133.0,0.004150666666666665,0.004847743223247639,0.001192,75,45,120,1,1
1044,"(522.0, 522.5)",1030.909090909091,231.37689311309086,1122.0,0.0038070661157024776,0.004573406492494657,0.000903,65,56,121,1,1
1045,"(522.5, 523.0)",995.2301587301587,265.948481107102,1104.0,0.003921499999999998,0.00484914274444463,0.0007740000000000001,70,56,126,1,1
1046,"(523.0, 523.5)",989.3414634146343,279.50945991992137,1098.0,0.004051577235772356,0.004806292864411609,0.000929,64,59,123,1,1
1047,"(523.5, 524.0)",1024.3688524590164,281.4500880789772,1173.0,0.004105680327868852,0.0049719211799141814,0.0008205,69,53,122,1,1
1048,"(524.0, 524.5)",960.875,353.5119346824984,1179.5,0.0033711691176470573,0.00468270167279238,0.0005920000000000001,77,59,136,1,1
1049,"(524.5, 525.0)",1003.5307692307692,285.1452013757566,1151.0,0.003878053846153845,0.004941213356169379,0.0008904999999999998,73,57,130,1,1
1050,"(525.0, 525.5)",1026.6153846153843,254.97479384816242,1140.5,0.003761676923076924,0.00508643833173706,0.0006195,78,52,130,1,1
1051,"(525.5, 526.0)",953.2926829268292,325.3921400127655,1041.0,0.003990333333333332,0.005804468639871939,0.000672,75,48,123,1,1
1052,"(526.0, 526.5)",1048.486956521739,206.6979050478797,1122.0,0.004188052173913043,0.005013563296406915,0.000839,67,48,115,1,1
1053,"(526.5, 527.0)",997.6080000000001,263.1078184490767,1064.0,0.004037296,0.004981214419914213,0.001089,69,56,125,1,1
1054,"(527.0, 527.5)",1032.7080291970804,251.2586598034671,1040.0,0.0035897518248175163,0.004524483506078867,0.001069,82,55,137,1,1
1055,"(527.5, 528.0)",987.952380952381,282.35103986754797,1031.0,0.0038376269841269846,0.004806926415470286,0.0009050000000000001,69,57,126,1,1
1056,"(528.0, 528.5)",1000.4637681159419,348.6872180765036,1168.0,0.003608362318840579,0.00464225073768775,0.000679,77,61,138,1,1
1057,"(528.5, 529.0)",1057.8239999999998,237.53909912455086,1116.0,0.004006072000000001,0.004720989286320019,0.001464,72,53,125,1,1
1058,"(529.0, 529.5)",1034.7333333333333,239.0685032657613,1073.0,0.003693962962962962,0.004659663916212291,0.001063,79,56,135,1,1
1059,"(529.5, 530.0)",992.6746031746032,240.62182209816558,1071.0,0.0038822222222222244,0.004797170250702201,0.0007815000000000001,69,57,126,1,1
1060,"(530.0, 530.5)",1014.0583333333333,237.91719821669662,1112.0,0.0042401666666666655,0.004727105747188021,0.0019285,65,55,120,1,1
1061,"(530.5, 531.0)",981.3613445378153,283.81686417723176,1113.0,0.004068487394957982,0.004793866605530386,0.0008619999999999999,59,60,119,1,1
1062,"(531.0, 531.5)",1032.1076923076923,261.9956282892813,1135.0,0.0038404461538461532,0.00511559315869579,0.0006225,73,57,130,1,1
1063,"(531.5, 532.0)",947.4621212121212,307.70230496034463,1045.0,0.003537340909090908,0.004444420935035217,0.0008865,71,61,132,1,1
1064,"(532.0, 532.5)",994.7816901408452,257.12182492713606,1091.5,0.003590063380281691,0.004504758963828764,0.0011489999999999998,90,52,142,1,1
1065,"(532.5, 533.0)",1038.0409836065573,219.15900101969385,1130.0,0.003927745901639343,0.005101489208212831,0.0007955,75,47,122,1,1
1066,"(533.0, 533.5)",966.3875968992247,254.73387798830623,1058.0,0.0039120852713178285,0.005004683632969171,0.001093,76,53,129,1,1
1067,"(533.5, 534.0)",975.1367521367523,270.45791010365417,1052.0,0.004127094017094015,0.0049273157377029975,0.001177,63,54,117,1,1
1068,"(534.0, 534.5)",1009.6220472440943,228.33645910734515,1069.0,0.003983952755905511,0.0054098712258509405,0.0008349999999999999,77,50,127,1,1
1069,"(534.5, 535.0)",997.1153846153846,258.8532742519133,1128.5,0.003738730769230771,0.004730365055956231,0.0009935,76,54,130,1,1
1070,"(535.0, 535.5)",941.5430463576159,323.61849422016115,1048.0,0.0029818013245033127,0.004187255307907345,0.000691,93,58,151,1,1
1071,"(535.5, 536.0)",930.6382978723404,321.80396154437483,1038.0,0.003368156028368795,0.004487299466723019,0.000698,81,60,141,1,1
1072,"(536.0, 536.5)",977.0225563909777,279.46652280039314,1088.0,0.0038222857142857156,0.004812062538277571,0.000936,75,58,133,1,1
1073,"(536.5, 537.0)",999.5785123966942,231.5687713569527,1081.0,0.0041003140495867755,0.0050235511626621565,0.001005,67,54,121,1,1
1074,"(537.0, 537.5)",1018.3253968253968,256.3783400949489,1115.0,0.003920126984126984,0.004821854244141566,0.0009425000000000001,71,55,126,1,1
1075,"(537.5, 538.0)",1024.569230769231,264.68038172911855,1158.0,0.0037918230769230774,0.004805395960042905,0.000991,72,58,130,1,1
1076,"(538.0, 538.5)",1044.782258064516,251.84666132564863,1193.0,0.003973338709677417,0.0049305353819474535,0.0008705,71,53,124,1,1
1077,"(538.5, 539.0)",1026.7404580152672,262.84173617147394,1107.0,0.003802076335877861,0.004588476683067168,0.001273,74,57,131,1,1
1078,"(539.0, 539.5)",958.4676258992807,340.6298365359758,1140.0,0.0035340647482014383,0.004632184890318621,0.0006320000000000001,77,62,139,1,1
1079,"(539.5, 540.0)",1004.2204724409448,235.14243955343352,1026.0,0.003812519685039369,0.0046104992066080255,0.00104,70,57,127,1,1
1080,"(540.0, 540.5)",997.2595419847328,259.814389007178,1040.0,0.003822564885496183,0.004750573929859968,0.001397,74,57,131,1,1
1081,"(540.5, 541.0)",1029.6567164179103,247.37211640988758,1114.0,0.0033375373134328363,0.004304248440953935,0.0009685,79,55,134,1,0
1082,"(541.0, 541.5)",1022.6829268292682,270.19756939949747,1132.0,0.004026308943089432,0.0047743722600507715,0.000883,64,59,123,1,0
1083,"(541.5, 542.0)",1022.6507936507936,227.08145912725914,1054.0,0.0037633809523809508,0.004689074132674198,0.0007065,72,54,126,1,0
1084,"(542.0, 542.5)",1035.6041666666667,264.6783301368964,1126.5,0.0034708124999999986,0.004527227157303758,0.0009939999999999999,86,58,144,1,0
1085,"(542.5, 543.0)",998.2248062015505,280.4492835252838,1077.0,0.0037347286821705406,0.005093370783049672,0.000674,72,57,129,1,0
1086,"(543.0, 543.5)",974.3138686131388,322.1724225935185,1071.0,0.003698467153284672,0.004602532728341785,0.000954,77,60,137,1,0
1087,"(543.5, 544.0)",1040.0852713178294,223.81025833168619,1093.0,0.003770589147286822,0.0052934074056975615,0.000681,74,55,129,1,0
1088,"(544.0, 544.5)",1011.198347107438,265.1873746314328,1103.0,0.0040586859504132215,0.004825193522946442,0.001019,63,58,121,1,0
1089,"(544.5, 545.0)",1029.3111111111114,237.32261141860732,1112.0,0.003616325925925926,0.004301501271822084,0.000849,80,55,135,1,0
1090,"(545.0, 545.5)",974.2781954887217,250.28496950547276,1061.0,0.003761751879699247,0.004722786422977525,0.0008789999999999999,73,60,133,1,0
1091,"(545.5, 546.0)",965.4107142857144,328.3236031001096,1083.5,0.004071499999999998,0.005738166259182284,0.000678,79,33,112,0,0
1092,"(546.0, 546.5)",991.0816326530612,344.3750854126602,1133.0,0.004905551020408166,0.007665910314566583,0.0008869999999999999,73,25,98,0,0
1093,"(546.5, 547.0)",981.6062992125984,348.6675807481488,1096.0,0.003820496062992126,0.005063849282270929,0.00073,73,54,127,1,0
1094,"(547.0, 547.5)",1015.0709219858156,251.2967126551534,1102.0,0.0035420638297872344,0.004461076579245941,0.000802,84,57,141,1,0
1095,"(547.5, 548.0)",968.4961240310076,284.72399255767766,1024.0,0.003756023255813953,0.004905876843237858,0.000805,67,62,129,1,0
1096,"(548.0, 548.5)",979.4434782608696,329.7451219676795,1112.0,0.00403855652173913,0.005801011932581479,0.00073,83,32,115,0,0
1097,"(548.5, 549.0)",1013.4947368421052,335.1368686323326,1120.0,0.005068263157894737,0.00735125488377198,0.000735,75,20,95,0,0
1098,"(549.0, 549.5)",1005.3469387755102,311.97538569443594,1111.0,0.005047275510204082,0.007857607292720257,0.000892,76,22,98,0,0
1099,"(549.5, 550.0)",1038.5760869565215,319.9706797589413,1159.0,0.005319249999999999,0.0068175856343626615,0.0015075,75,17,92,0,0
1100,"(550.0, 550.5)",958.4,365.4763436915789,1133.0,0.004515181818181818,0.006472253041602186,0.000768,81,29,110,0,0
1101,"(550.5, 551.0)",952.152380952381,391.6517973952505,1135.0,0.004639419047619046,0.007213355357600116,0.000796,80,25,105,0,0
1102,"(551.0, 551.5)",979.5148514851484,349.65899427474716,1123.0,0.005041356435643561,0.0074052217381846966,0.001124,77,24,101,0,0
1103,"(551.5, 552.0)",990.8105263157896,348.44225672411875,1116.0,0.005191305263157894,0.007568484252075061,0.000746,75,20,95,0,0
1104,"(552.0, 552.5)",990.3333333333335,309.5469617585082,1100.5,0.004244763157894737,0.007531634258720098,0.0008244999999999999,79,35,114,0,0
1105,"(552.5, 553.0)",991.3703703703703,316.9400601544442,1110.0,0.004616722222222222,0.006379029690421363,0.0008460000000000001,79,29,108,0,0
1106,"(553.0, 553.5)",958.821782178218,334.2812706700632,1116.0,0.004709732673267324,0.006489251884294658,0.001044,74,27,101,0,0
1107,"(553.5, 554.0)",1002.3063063063063,294.6612474996514,1126.0,0.004588648648648648,0.006426808685850303,0.000634,83,28,111,0,0
1108,"(554.0, 554.5)",912.2857142857144,391.89108223410784,1044.0,0.004249267857142857,0.00549174937090463,0.0008885000000000002,77,35,112,0,0
1109,"(554.5, 555.0)",988.3589743589743,327.34956788384426,1125.0,0.0064976666666666655,0.009985787120048495,0.0012295,57,21,78,0,0
1110,"(555.0, 555.5)",1053.8620689655172,276.35027856285785,1111.5,0.004143577586206895,0.009067651964083871,0.000644,98,18,116,0,0
1111,"(555.5, 556.0)",1010.33,329.04680379986837,1120.5,0.004617129999999998,0.007604219480802894,0.00096,81,19,100,0,0
1112,"(556.0, 556.5)",977.3775510204083,350.42261717085063,1110.0,0.0049582755102040785,0.006986849724134726,0.000953,74,24,98,0,0
1113,"(556.5, 557.0)",1009.2736842105264,314.57916644254504,1108.0,0.00521022105263158,0.007929924780543884,0.000967,77,18,95,0,0
1114,"(557.0, 557.5)",1033.939393939394,324.33992052247737,1127.0,0.004826939393939393,0.006198974944588529,0.001099,80,19,99,0,0
1115,"(557.5, 558.0)",953.51376146789,362.05313746176216,1126.0,0.004456155963302751,0.006689344276913832,0.0006929999999999999,73,36,109,0,0
1116,"(558.0, 558.5)",910.569105691057,371.3399547430063,1067.0,0.003684520325203253,0.00512063657087446,0.000715,81,42,123,1,0
1117,"(558.5, 559.0)",977.4789915966388,308.8104527721615,1078.0,0.004291806722689075,0.006312564303787007,0.000698,77,42,119,1,0
1118,"(559.0, 559.5)",1000.3106796116504,335.78228909390293,1109.0,0.0046799126213592215,0.005693892584761317,0.001067,78,25,103,0,0
1119,"(559.5, 560.0)",1022.2043010752687,333.74699344484526,1166.0,0.00544194623655914,0.007669582688558959,0.001139,73,20,93,0,0
1120,"(560.0, 560.5)",996.0526315789474,354.3140621641432,1110.0,0.005200421052631577,0.006289651735071526,0.001246,75,20,95,0,0
1121,"(560.5, 561.0)",983.5656565656566,321.01233880590325,1109.0,0.0043471414141414135,0.005635518647718022,0.00112,77,22,99,0,0
1122,"(561.0, 561.5)",993.3203883495146,327.06829692703275,1087.0,0.004861058252427185,0.007082764261558384,0.00102,83,20,103,0,0
1123,"(561.5, 562.0)",892.5625,403.7537332826034,1051.5,0.004468616071428571,0.006391730915371372,0.0007785,74,38,112,0,0
1124,"(562.0, 562.5)",1011.73,324.7262671633735,1099.5,0.005008619999999997,0.006416679237736603,0.0009574999999999999,78,22,100,0,0
1125,"(562.5, 563.0)",1046.2659574468082,311.65162434628127,1221.0,0.004977553191489359,0.007831555657292447,0.000923,76,18,94,0,0
1126,"(563.0, 563.5)",1073.962962962963,259.7307709567602,1148.5,0.0045717777777777744,0.004967880078415767,0.0017645,64,44,108,1,0
1127,"(563.5, 564.0)",1016.265625,281.1036316422129,1099.0,0.003788992187499999,0.004809089996089661,0.0008370000000000001,79,49,128,1,0
1128,"(564.0, 564.5)",993.6491228070176,296.23949837496986,1091.5,0.004462692982456137,0.006668920341069125,0.0007425000000000001,74,40,114,0,0
1129,"(564.5, 565.0)",993.8260869565216,325.83650137651955,1074.0,0.0042516173913043475,0.0064504955808287615,0.000799,76,39,115,0,0
1130,"(565.0, 565.5)",923.1206896551724,369.97676918945433,1048.0,0.00811001724137931,0.012803553691848544,0.0011795,35,23,58,0,0
1131,"(565.5, 566.0)",958.8194444444445,379.55035327110505,1133.0,0.003520638888888889,0.007354910470055568,0.0006865,112,32,144,0,0
1132,"(566.0, 566.5)",1029.25,301.6002530118674,1121.5,0.004628472222222223,0.006551904847451793,0.0007949999999999999,78,30,108,0,0
1133,"(566.5, 567.0)",1003.5049504950496,298.1796982949166,1120.0,0.004937653465346532,0.006910321417178283,0.0008990000000000002,70,31,101,0,0
1134,"(567.0, 567.5)",1039.5922330097087,321.86224178082864,1224.0,0.004842951456310679,0.007019117149360306,0.000688,80,23,103,0,0
1135,"(567.5, 568.0)",1017.2527472527472,325.4441270840201,1075.0,0.005116901098901097,0.007056155539755413,0.001431,70,21,91,0,0
1136,"(568.0, 568.5)",991.0776699029126,342.9302418437137,1071.0,0.00476731067961165,0.006758580681185992,0.0008759999999999999,78,25,103,0,0
1137,"(568.5, 569.0)",1030.3333333333333,336.9188772161058,1173.0,0.005019197916666665,0.006184200345055543,0.0009025,72,24,96,0,0
1138,"(569.0, 569.5)",904.6635514018692,401.4238089771006,1084.0,0.004496719626168223,0.006388416512978034,0.000819,79,28,107,0,0
1139,"(569.5, 570.0)",987.16,349.57425998383115,1066.0,0.0062752,0.008192558525222092,0.002083,57,18,75,0,0
1140,"(570.0, 570.5)",1047.5090909090911,313.97337424232484,1138.0,0.00444650909090909,0.007092522967913131,0.0006900000000000001,91,19,110,0,0
1141,"(570.5, 571.0)",995.9555555555555,346.202639599149,1108.0,0.005356477777777779,0.0075100071937423876,0.0014045,71,19,90,0,0
1142,"(571.0, 571.5)",1004.6701030927836,346.1667987175609,1122.0,0.004839422680412372,0.007804579530147468,0.000656,77,20,97,0,0
1143,"(571.5, 572.0)",1035.2857142857142,335.1312607095343,1161.0,0.0054636593406593385,0.007080869251754305,0.001379,72,19,91,0,0
1144,"(572.0, 572.5)",950.3838383838383,412.1019218856558,1129.0,0.004807373737373736,0.007123099432280892,0.0007019999999999999,78,21,99,0,0
1145,"(572.5, 573.0)",1005.2978723404256,374.3655228872007,1192.0,0.0051869468085106365,0.0070693249398133574,0.00115,73,21,94,0,0
1146,"(573.0, 573.5)",921.4343434343434,386.66676476231896,1105.0,0.004676020202020202,0.006621617434476814,0.000877,78,21,99,0,0
1147,"(573.5, 574.0)",1010.3673469387757,338.60753024902186,1218.0,0.004973479591836735,0.0063168666825528475,0.0014160000000000002,75,23,98,0,0
1148,"(574.0, 574.5)",1026.3020833333333,340.16108010274587,1188.0,0.005167000000000001,0.007776090254241217,0.000814,74,22,96,0,0
1149,"(574.5, 575.0)",1009.282608695652,339.85583000549565,1133.5,0.005450119565217392,0.0072287377294636464,0.000999,71,21,92,0,0
1150,"(575.0, 575.5)",991.6565656565656,338.38735688303865,1092.0,0.005042545454545454,0.0061783495951468785,0.002102,76,23,99,0,0
1151,"(575.5, 576.0)",1015.0102040816327,334.5193349596008,1129.0,0.0049146020408163274,0.0070527449357435,0.0009975,79,19,98,0,0
1152,"(576.0, 576.5)",982.5353535353537,375.2860762718171,1139.0,0.004812838383838385,0.007498672816867664,0.000837,76,23,99,0,0
1153,"(576.5, 577.0)",954.6822429906543,380.8263754870712,1151.0,0.004343271028037382,0.007436141798066062,0.000614,83,24,107,0,0
1154,"(577.0, 577.5)",1028.2935779816512,323.010414427687,1170.0,0.004512899082568808,0.005582099153718392,0.0010949999999999998,88,21,109,0,0
1155,"(577.5, 578.0)",1020.7403846153846,308.69754560723067,1151.0,0.004828875000000001,0.007125124737027687,0.0015835,82,22,104,0,0
1156,"(578.0, 578.5)",1005.2929292929292,346.4289323275072,1158.0,0.004646282828282829,0.007019473711361703,0.0008179999999999999,80,19,99,0,0
1157,"(578.5, 579.0)",1035.2924528301887,318.7992939880195,1178.0,0.0048136320754716974,0.005792812464927422,0.0011645,85,21,106,0,0
1158,"(579.0, 579.5)",1011.5,299.54133986098526,1149.5,0.004416584905660378,0.00597105602986356,0.0011365,84,22,106,0,0
1159,"(579.5, 580.0)",956.7663551401868,346.8029340760535,1132.0,0.004416280373831775,0.005683286118904111,0.000921,82,25,107,0,0
1160,"(580.0, 580.5)",993.0366972477063,351.0763852361368,1157.0,0.004231440366972475,0.0060083070463767575,0.000625,87,22,109,0,0
1161,"(580.5, 581.0)",942.5309734513273,383.47476334351563,1140.0,0.004372876106194688,0.006026622881806467,0.000972,88,25,113,0,0
1162,"(581.0, 581.5)",1026.96,330.25842100764766,1159.0,0.00477792,0.005805725078791197,0.0021285,82,18,100,0,0
1163,"(581.5, 582.0)",1013.1456310679613,316.5371275118772,1155.0,0.004840912621359221,0.007124825638192352,0.00121,82,21,103,0,0
1164,"(582.0, 582.5)",1031.7596153846157,315.6855229832529,1170.0,0.004547999999999997,0.007909532366229195,0.000952,83,21,104,0,0
1165,"(582.5, 583.0)",1019.340206185567,326.2764959418985,1173.0,0.005011721649484535,0.006899474960009439,0.000991,77,20,97,0,0
1166,"(583.0, 583.5)",1021.8190476190478,309.9246118305465,1149.0,0.004576419047619048,0.0070480298826378985,0.000859,88,17,105,0,0
1167,"(583.5, 584.0)",1023.1010101010099,302.90152959604274,1154.0,0.004922323232323232,0.006059973952305243,0.001588,80,19,99,0,0
1168,"(584.0, 584.5)",923.2857142857144,401.10748550633537,1158.0,0.004276375000000001,0.006968465462578767,0.0008635000000000001,86,26,112,0,0
1169,"(584.5, 585.0)",980.2818181818183,344.04269875332494,1140.0,0.004621027272727272,0.007445239007579495,0.0006925,88,22,110,0,0
1170,"(585.0, 585.5)",1019.7476635514018,296.7441911325386,1136.0,0.004491813084112149,0.006788844373455397,0.0006450000000000001,84,23,107,0,0
1171,"(585.5, 586.0)",996.7547169811321,316.1374870081432,1150.5,0.004465283018867925,0.006616859189841135,0.0006455,83,23,106,0,0
1172,"(586.0, 586.5)",1012.9345794392523,326.31508303420986,1120.0,0.004007728971962616,0.005995109723404746,0.000918,85,22,107,0,0
1173,"(586.5, 587.0)",993.3469387755102,339.820422620106,1154.5,0.005123091836734693,0.007366534658017141,0.001275,76,22,98,0,0
1174,"(587.0, 587.5)",1005.3762376237623,313.5501826338218,1154.0,0.004919217821782179,0.007701504471989822,0.0008869999999999998,83,18,101,0,0
1175,"(587.5, 588.0)",1004.1495327102803,317.8434052473221,1156.0,0.004512850467289718,0.006430855988981086,0.000953,86,21,107,0,0
1176,"(588.0, 588.5)",939.3333333333335,381.81202736742637,1127.0,0.004422639639639639,0.005926709865734635,0.0007570000000000001,88,23,111,0,0
1177,"(588.5, 589.0)",1030.8653846153843,272.36390768164847,1138.0,0.004781932692307693,0.006432163532892513,0.001101,83,21,104,0,0
1178,"(589.0, 589.5)",1013.5742574257423,319.679287616031,1162.0,0.004840178217821782,0.006495132359538239,0.000722,82,19,101,0,0
1179,"(589.5, 590.0)",1005.8653846153846,293.9433291161571,1139.0,0.004876865384615385,0.006540867394540642,0.001468,83,21,104,0,0
1180,"(590.0, 590.5)",1005.242718446602,309.51351663662916,1117.0,0.004777300970873787,0.0065128397812606745,0.001251,82,21,103,0,0
1181,"(590.5, 591.0)",985.2685185185184,322.2210481322828,1139.0,0.004509481481481482,0.006064691414484737,0.0017059999999999998,85,23,108,0,0
1182,"(591.0, 591.5)",1012.9902912621359,324.30309882086584,1162.0,0.00447168932038835,0.006955973588880175,0.001085,84,19,103,0,0
1183,"(591.5, 592.0)",929.577981651376,409.3681059601126,1143.0,0.004327311926605503,0.006003079283441321,0.00092,84,25,109,0,0
